scope_level,province,city,district,candidate_count,competition_pool_count,winner_uid,winner,winner_level,winner_private,winner_tags,decision_basis,decision_detail,evidence_strength,status,ranking_system,comparison_group,ranking_id,ranking_edition,ranking_list,ranking_category,ranking_scale_field,ranking_display,ranking_reference,ranking_source_url,location_basis,location_evidence,runner_up_uid,runner_up,runner_up_level,runner_up_system,runner_up_same_scale,unresolved_reason,comparable_candidates,needs_ranking_backfill,notes
city,福建省,三明市,,3,3,4135011311,三明学院,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 381,381,https://www.shanghairanking.cn/rankings/bcur/2026,entity_home,entity,,,,,no,,三明学院,no,no comparable second place: the deciding rule set aside the other 2 candidate(s) without leaving anybody on the winner's own scale
city,福建省,厦门市,,17,17,4135010384,厦门大学,本科,no,985|211|双一流,prestige_tag,985 标签优先于无重点标签（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 25,25,https://www.shanghairanking.cn/rankings/bcur/2026,entity_home,entity,4135010390,集美大学,本科,shanghairanking-bcur,yes,,厦门大学|集美大学,no,
city,福建省,漳州市,,7,7,4135010402,闽南师范大学,本科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 309,309,https://www.shanghairanking.cn/rankings/bcur/2026,entity_home,entity,,,,,no,,闽南师范大学,yes,no comparable second place: the deciding rule set aside the other 6 candidate(s) without leaving anybody on the winner's own scale
city,甘肃省,白银市,,2,2,4162014376,白银矿冶职业技术学院,专科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,理工,rankOverall,2026软科高职理工 230+ · 高职专科总榜 500+,500+,https://www.shanghairanking.cn/rankings/bcvcr/2026623,entity_home,entity,,,,,no,,白银矿冶职业技术学院,yes,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
city,甘肃省,定西市,,2,2,4162011808,定西师范高等专科学校,专科,no,,deterministic_fallback_policy,定西师范高等专科学校 由项目稳定兜底规则选出：在层次、重点标签、公办/民办与可比榜单仍无法唯一分开时，按榜单体系优先级、区间下界与稳定名称顺序决定展示 winner；该结论不是发布方跨榜排名,policy,resolved_policy,,,,,,,,,,,entity_home,entity,,,,,no,,定西师范高等专科学校,yes,1 leading candidate(s) carry no official list ranking; no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
city,甘肃省,甘南藏族自治州,,1,1,4162011561,甘肃民族师范学院,本科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 500+,500+,https://www.shanghairanking.cn/rankings/bcur/2026,entity_home,entity,,,,,no,,甘肃民族师范学院,no,
city,甘肃省,嘉峪关市,,1,1,4162014131,甘肃钢铁职业技术学院,专科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,理工,rankOverall,2026软科高职理工 230+ · 高职专科总榜 500+,500+,https://www.shanghairanking.cn/rankings/bcvcr/2026623,entity_home,entity,,,,,no,,甘肃钢铁职业技术学院,no,
city,甘肃省,金昌市,,1,1,4162014375,甘肃有色冶金职业技术学院,专科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,理工,rankOverall,2026软科高职理工 230+ · 高职专科总榜 500+,500+,https://www.shanghairanking.cn/rankings/bcvcr/2026623,entity_home,entity,,,,,no,,甘肃有色冶金职业技术学院,no,
city,甘肃省,酒泉市,,1,1,4162012539,酒泉职业技术大学,本科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational-undergraduate,shanghairanking-bcvcr-public-vocational-undergraduate,shanghairanking-bcvcr-public-vocational-undergraduate,2026,中国职业本科大学排名,,ranking,2026软科职业本科大学 80+,80+,https://www.shanghairanking.cn/rankings/bcvcr/2026749,entity_home,entity,,,,,no,,酒泉职业技术大学,no,
city,甘肃省,兰州市,,28,28,4162010730,兰州大学,本科,no,985|211|双一流,prestige_tag,985 标签优先于无重点标签（国家官方重点建设名单）,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 40,40,https://www.shanghairanking.cn/rankings/bcur/2026,entity_home,entity,4162010736,西北师范大学,本科,shanghairanking-bcur,yes,,兰州大学|西北师范大学,no,
city,甘肃省,临夏回族自治州,,1,1,4162014552,临夏现代职业学院,专科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,综合,rankOverall,2026软科高职综合 112+ · 高职专科总榜 500+,500+,https://www.shanghairanking.cn/rankings/bcvcr/2026623,entity_home,entity,,,,,no,,临夏现代职业学院,no,
city,甘肃省,陇南市,,1,1,4162011806,陇南师范学院,本科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,,,,,,,,,,,entity_home,entity,,,,,no,,陇南师范学院,no,
city,甘肃省,平凉市,,2,2,4162011805,甘肃医学院,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国医药类大学排名,医药,rankOverall,2026软科医药 56+ · 主榜参考 500+,500+,https://www.shanghairanking.cn/rankings/bcur/202621,entity_home,entity,,,,,no,,甘肃医学院,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
city,甘肃省,庆阳市,,2,2,4162010738,陇东学院,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 476,476,https://www.shanghairanking.cn/rankings/bcur/2026,entity_home,entity,,,,,no,,陇东学院,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
city,甘肃省,天水市,,3,3,4162010739,天水师范大学,本科,no,,cross_group_scale_policy,天水师范大学 取自主榜序列；其余候选分属不同榜单体系，名次不可直接比较，按当前项目政策以主榜序列为先,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 446,446,https://www.shanghairanking.cn/rankings/bcur/2026,entity_home,entity,,,,,no,,天水师范大学,no,no comparable second place: the deciding rule set aside the other 2 candidate(s) without leaving anybody on the winner's own scale
city,甘肃省,武威市,,2,2,4162013518,武威职业技术大学,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcvcr-public-vocational-undergraduate,shanghairanking-bcvcr-public-vocational-undergraduate,shanghairanking-bcvcr-public-vocational-undergraduate,2026,中国职业本科大学排名,,ranking,2026软科职业本科大学 80+,80+,https://www.shanghairanking.cn/rankings/bcvcr/2026749,entity_home,entity,,,,,no,,武威职业技术大学,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
city,甘肃省,张掖市,,2,2,4162010740,河西学院,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 448,448,https://www.shanghairanking.cn/rankings/bcur/2026,entity_home,entity,,,,,no,,河西学院,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
city,广东省,潮州市,,2,2,4144010578,韩山师范学院,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 472,472,https://www.shanghairanking.cn/rankings/bcur/2026,entity_home,entity,,,,,no,,韩山师范学院,no,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
city,广东省,东莞市,,8,8,4144011819,东莞理工学院,本科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 247,247,https://www.shanghairanking.cn/rankings/bcur/2026,entity_home,entity,,,,,no,,东莞理工学院,yes,2 leading candidate(s) carry no official list ranking; no comparable second place: the deciding rule set aside the other 7 candidate(s) without leaving anybody on the winner's own scale
city,广东省,佛山市,,6,6,4144011847,佛山大学,本科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 237,237,https://www.shanghairanking.cn/rankings/bcur/2026,entity_home,entity,,,,,no,,佛山大学,yes,no comparable second place: the deciding rule set aside the other 5 candidate(s) without leaving anybody on the winner's own scale
city,广东省,广州市,,84,84,4144010558,中山大学,本科,no,985|211|双一流,comparable_ranking,中山大学 在同榜可比名次上优于 华南理工大学（软科 bcur）；候选池先按国家标签收敛：985,strong,resolved_strong,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 13,13,https://www.shanghairanking.cn/rankings/bcur/2026,entity_home,entity,4144010561,华南理工大学,本科,shanghairanking-bcur,yes,,中山大学|华南理工大学,no,
city,广东省,河源市,,1,1,4144012772,河源职业技术学院,专科,no,,single_candidate,该行政单元在现行口径下只有 1 个候选，无需比较,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,综合,rankOverall,2026软科高职专科总榜 346,346,https://www.shanghairanking.cn/rankings/bcvcr/2026623,entity_home,entity,,,,,no,,河源职业技术学院,no,
city,广东省,惠州市,,5,5,4144010577,惠州学院,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 367,367,https://www.shanghairanking.cn/rankings/bcur/2026,entity_home,entity,,,,,no,,惠州学院,no,no comparable second place: the deciding rule set aside the other 4 candidate(s) without leaving anybody on the winner's own scale
city,广东省,江门市,,6,6,4144011349,五邑大学,本科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）；候选池先按层次收敛：本科层次优先于更低层次（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 311,311,https://www.shanghairanking.cn/rankings/bcur/2026,entity_home,entity,,,,,no,,五邑大学,yes,no comparable second place: the deciding rule set aside the other 5 candidate(s) without leaving anybody on the winner's own scale
city,广东省,揭阳市,,2,2,4144012956,揭阳职业技术学院,专科,no,,public_before_private,同层次同标签下公办优先（按当前项目政策，非排名证据）,policy,resolved_policy,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,shanghairanking-bcvcr-public-vocational,2026,中国高职专科院校排名（总榜）,综合,rankOverall,2026软科高职综合 112+ · 高职专科总榜 500+,500+,https://www.shanghairanking.cn/rankings/bcvcr/2026623,entity_home,entity,,,,,no,,揭阳职业技术学院,yes,no comparable second place: the deciding rule set aside the other 1 candidate(s) without leaving anybody on the winner's own scale
city,广东省,茂名市,,5,5,4144011656,广东石油化工学院,本科,no,,level_order,本科层次优先于更低层次候选（项目层次政策）,policy,resolved_policy,shanghairanking-bcur,shanghairanking-bcur,shanghairanking-bcur,2026,中国大学排名（主榜）,,rankOverall,2026软科 376,376,https://www.shanghairanking.cn/rankings/bcur/2026,entity_home,entity,,,,,no,,广东石油化工学院,no,no comparable second place: the deciding rule set aside the other 4 candidate(s) without leaving anybody on the winner's own scale
